"NúmeroCaso","Ano","Data","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Resumo","iso_alpha","iso_num","Navio","Tipo_Navio","Bandeira","Estado do Navio","Distância_Costa(MN)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","OBS","","","","","","","","","","",""
"249","2014","2/19/2014","3:45","Noturno ","3.95","5.3","Nigéria","Six pirates in a small boat approached a tanker under way and tried to hook on a boarding ladder. Alarm raised and vessel immediately started taking evasive manoeuvres. The pirates tried to hook on the ladder several times at different positions along the port and starboard quarters. The on board armed security team fired warning shots resulting in the pirates aborting the attempt and moving away.","NGA","566","MASTERS FORCE","Tanker","Libéria","Navegar","51","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","","","","","","","","","","","",""
"250","2014","3/4/2014","0:30","Noturno ","4.2833333333333","7.8833333333333","Nigéria","Reportedly offshore tug and supply veesel Prince Joseph 1 while underway was attacked by gunmen in a speedboat. Three crew were taken hostages. After pirates left, vessel sailed to Onne and was docked in the afternoon Mar 4.","NGA","566","Prince Joseph 1","Supply Ship","Nigéria","Navegar","18","Águas Internacionais","RAPTO","6","Machine Gun","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"251","2014","3/4/2014","19:15","Noturno ","4.0033333333333","5.2766666666667","Nigéria","Armed pirates in two skiffs chased, fired upon and attempted to board a bulk carrier underway. The vessel raised the alarm and the non essential crew mustered in the citadel. Master increased speed, took evasive manoeuvres and sent SSAS alert. Due to the hardening measures taken by the Master the pirates aborted the attempted attack and moved away. The vessel sustained bullet marks at the accommodation due to the firing","NGA","566","NAME WITHHELD","Bulk Carrier","IlhasMarshall","Navegar","58","Águas Internacionais","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","","","","","","","","","","","",""
"252","2014","3/6/2014","19:12","Noturno ","4.1833333333333","5.7333333333333","Nigéria","Seven pirates in a speed boat approached a drifting supply vessel and hijacked it. They took the crew as hostage and used the vessel as a mother vessel to look for other vessels to hijack. After around 20 hours when no suitable vessel was found the pirates stole the crew and ships properties and escaped. Some crew who were beaten up during the hijack.","NGA","566","PRIME LADY","Supply Ship","Nigéria","Navegar","19","Águas Internacionais","HIJACK/ROUBO","7","UNK","1","0","0","1","6","1","6","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","",""
"253","2014","3/20/2014","0:15","Noturno ","4.2333333333333","5","Nigéria","A speedboat with four person on board armed with guns approached and fired upon a drifting tanker. The vessel raised the alarm and all crew retreated to the citadel. The crew were able to get underway by starting the main engine. After a few hours the crew safely emerged from the citadel","NGA","566","CRETE","Tanker","Libéria","Navegar","40","Águas Internacionais","NCONSEGUIDO","4","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","","","","","","","","","","","",""
"254","2014","4/23/2014","18:56","Diurno","6.2833333333333","3.35","Nigéria","Three persons in a skiff approached an anchored tanker carrying out STS operations and tried to board it via the anchor chain. Alert Nigerian security guard raised the alarm and fired a warning shot resulting in the robbers moving away.","NGA","566","HELLESPONT PROGRESS","Tanker","IlhasMarshall","Fundeado","8.5","Mar Territorial","NCONSEGUIDO","3","UNK","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","","","","","","","","","","","",""
"255","2014","4/29/2014","19:31","Diurno","4.9333333333333","4.8166666666667","Nigéria"," Two armed pirates boarded a product tanker underway. As the crew retreated into the citadel the on board armed team fired at the pirates. Most of the crew including the guards managed to retreat into the citadel. Head count in the citadel indicated two crew missing. When the guards and crew emerged from the citadel they found the C/E had been killed and the 3/O with injuries. Two of the attackers were killed during the exchange of gunfire. The vessel headed towards Lagos. ","NGA","566","SP Brussels","Tanker","IlhasMarshall","Navegar","35","Águas Internacionais","HOMICIDIO/RAPTO","2","Machine Gun","0","0","0","0","0","1","1","1","1","1","0","0","1","1","0","1","0","","","","","","","","","","","",""
"256","2014","8/26/2014","10:20","Diurno","4.135","5.5583333333333","Nigéria","Seven pirates armed with guns in a five meter long skiff approached and fired upon the tanker underway. The tanker increased speed and commenced evasive manoeuvring. The pirates tried to board but because of the evasive manoeuvring the rope ladder fell into the sea resulting in the pirates aborting their attack.","NGA","566","HUASCAR","Tanker","Panamá","Navegar","24","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","","","","","","","","","","",""
"257","2015","1/11/2015","4:00","Noturno ","3.7333333333333","4.9833333333333","Nigéria","Ten pirates armed with rifles hijacked the tanker and held all nine crew members. They transferred the fuel oil cargo into another vessel and two pirates eventually departed with that vessel and the stolen cargo. The Ghanaian Navy dispatched a naval vessel to investigate as the tanker moved into its waters. The naval boarding team arrested the remaining eight pirates. During the incident the crew were mistreated by the pirates.","NGA","566","MARIAM","Tanker","Ilhas Cook","Navegar","63","Águas Internacionais","HIJACK/ROUBO","10","Machine Gun","1","0","0","1","9","1","9","0","0","1","0","1","1","0","0","1","1","A equipa naval de abordagem deteve os 8 piratas que se mantiveram no navio","","","","","","","","","","",""
"258","2015","3/3/2015","3:25","Noturno ","6.4558333333333","3.3701666666667","Nigéria","Ship’s security watch spotted eight robbers on board the berthed ship and raised the alarm. Upon seeing the alertness of the crew, the robbers escaped empty handed.","NGA","566","GREEN KLIPPER","Cargo Ship","Bahamas","Atracado","-","Área Portuária","NCONSEGUIDO","8","UNK","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"259","2015","3/12/2015","21:54","Noturno ","6.4333333333333","3.3666666666667","Nigéria","Duty pump man on board the berthed tanker spotted two robbers hiding near the hatch cover of COT 1 Port. He immediately informed the D/O and alerted all crew members. Upon seeing the alerted crew the robbers jumped overboard, disconnected their own hoses and escaped. Upon inspection it was determined that around 5m³ of cargo (lubeoil) had been taken. Agents and PFSO were informed.","NGA","566","SEA FORCE","Tanker","IlhasMarshall","Atracado","-","Área Portuária","ROUBO","2","UNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","",""
"260","2015","3/18/2015","23:30","Noturno ","4.235","8.035","Nigéria","Six pirates armed with rifles boarded the supply ship. The Master raised the alarm, activated SSAS and the crew mustered. Two crew members were held and ship’s property was stolen. The Nigerian Navy dispatched a patrol boat to the location. Remaining crew reported safe.","NGA","566","MARIDIVE 603","Supply Ship","Belize","Fundeado","19","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","1","2","0","0","0","0","1","1","1","0","0","0","1","0","","","","","","","","","","","",""
"261","2015","3/21/2015","21:30","Noturno ","4.0333333333333","7.5166666666667","Nigéria","While underway, six pirates armed with guns boarded the floating production, storage and offloading (FPSO) ship. They used force to access the accommodation but were deterred by the sound of the alarm. Subsequently, the pirates kidnapped three crew members and escaped.","NGA","566","YOHO","FPSO","IlhasMarshall","Navegar","36","Águas Internacionais","SEQUESTRO","6","Machine Gun","0","1","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","",""
"262","2015","4/9/2015","0:44","Noturno ","6.2833333333333","3.3833333333333","Nigéria","Nigerian Navy personnel on board the anchored product tanker spotted two robbers on the ship and fired warning shots, resulting in the robbers jumping overboard and fleeing. One of the robbers was apprehended by a Nigerian patrol boat. All crew members safe.","NGA","566","HIGH MARS","Tanker","China","Fundeado","8","Mar Territorial","NCONSEGUIDO","4","UNK","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","Um dos criminosos foi capturado por um navio patrulha","","","","","","","","","","",""
"263","2015","4/9/2015","0:44","Noturno ","6.2833333333333","3.3833333333333","Nigéria","Nigerian Navy personnel on board the anchored
product tanker spotted two robbers on the ship
and fired warning shots, resulting in the robbers
jumping overboard and fleeing. One of the robbers
was apprehended by a Nigerian patrol boat. All
crew members safe.","NGA","566","HIGH MARS","Product Tanker","China","Fundeado","8","Mar Territorial","NCONSEGUIDO","2","UNK","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1 PIRATA FOI CAPTURADO","","","","","","","","","","",""
"264","2015","4/24/2015","0:45","Noturno ","4.2191666666667","7.3921666666667","Nigéria","Ten suspected pirates in a fast wooden boat, armed with guns, approached the moored FSO (Floating, Storage & Offloading). Four pirates boarded the ship using a ladder. Upon spotting them the duty crew informed the Master who raised the alarm and mustered all crew in a safe room. Armed naval personnel on board fired a warning shot resulting in the pirates aborting and moving away. A security message was sent to all ships in the vicinity.","NGA","566","AILSA CRAIG I","FPSO","Panamá","Fundeado","13","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","","","","","","","","","","","",""
"265","2015","4/24/2015","0:45","Noturno ","4.2191666666667","7.3921666666667","Nigéria","Ten suspected pirates in a fast wooden boat,
armed with guns, approached the moored FSO
(Floating, Storage & Offloading). Four pirates
boarded the ship using a ladder. Upon spotting
them the duty crew informed the Master who
raised the alarm and mustered all crew in a safe
room. Armed naval personnel on board fired a
warning shot resulting in the pirates aborting and
moving away. A security message was sent to all
ships in the vicinity.","NGA","566","ALSA CRAIG I","Special Purpose Ship","Panamá","Navegar","13","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","","","","","","","","","","","",""
"266","2015","5/18/2015","22:40","Noturno ","4.2166666666667","7.95","Nigéria","Six pirates in a speed boat, armed with guns,
boarded the drifting ship. They assaulted two duty
crew members, injuring one during the incident.
The alarm was raised and the rest of the crew
mustered in the safe room. Attempts were made
to contact the security vessel, without success. At
0400 LT, the crew emerged from the safe room
and realized that five other crew members had
been kidnapped. Following negotiations, on
03.06.2015 the five abducted members of the
crew were released safely","NGA","566","NAME WITHHELD","Supply Ship","UNK","Navegar","19","Águas Internacionais","RAPTO/ROUBO","6","Machine Gun","0","0","0","1","5","1","1","0","0","1","1","0","0","0","0","1","1","MEMBROS DO NAVIO FORAM RESGATADOS 2 SEMANAS DEPOIS","","","","","","","","","","",""
